FID	IID	DATASET	AFR	EAS	AMR	EUR
0	406226	STUDY	0.84660147	0.02516683	0.06758672	0.06064497
0	406270	STUDY	0.00142898	0.0650971	0.40250301	0.5309709
0	406370	STUDY	0.04876807	0.07730908	0.43720004	0.43672281
0	406576	STUDY	0.00132185	0.05814664	0.51053474	0.42999677
0	406654	STUDY	0.00157285	0.05741211	0.41948003	0.52153501
0	406703	STUDY	0.46564265	0.04104559	0.11765152	0.37566024
0	406746	STUDY	0.00585453	0.06353619	0.50937532	0.42123396
0	406809	STUDY	0.00284929	0.07159931	0.36719936	0.55835203
0	406855	STUDY	7.4e-07	0.06468559	0.46675202	0.46856165
0	406891	STUDY	7.4e-07	0.10736602	0.26735196	0.62528128
0	406895	STUDY	0.00884887	0.0738024	0.39380266	0.52354607
0	406947	STUDY	0.91325457	0.01873508	0.02963356	0.03837678
0	407010	STUDY	0.00096345	0.05726949	0.5153459	0.42642116
0	407022	STUDY	0.00129179	0.06117884	0.4748315	0.46269787
0	407079	STUDY	0.00841891	0.05237693	0.44045405	0.49875011
0	407109	STUDY	0.79846668	0.04734907	0.07787107	0.07631318
0	407157	STUDY	0.00903395	0.06475987	0.38539058	0.5408156
0	407161	STUDY	0.67585953	0.0296952	0.14507601	0.14936925
0	407237	STUDY	0.92785947	0.0148215	0.02707672	0.03024232
0	407282	STUDY	0.93625743	0.02249908	0.02501086	0.01623263
0	407294	STUDY	0.8395633	0.02691528	0.06931426	0.06420716
0	407297	STUDY	2.686e-05	0.06239407	0.28906867	0.6485104
0	407412	STUDY	7.5e-07	0.0768113	0.36220846	0.5609795
0	407471	STUDY	7.4e-07	0.06169585	0.40000594	0.53829746
0	407474	STUDY	7.4e-07	0.06948279	0.38589546	0.54462101
0	407494	STUDY	0.00980006	0.07445421	0.28559082	0.63015492
0	407495	STUDY	0.00127781	0.08679412	0.44846529	0.46346278
0	407551	STUDY	0.83433693	0.02254573	0.053638	0.08947934
0	407642	STUDY	0.00329063	0.06556271	0.40842359	0.52272307
0	407665	STUDY	0.00149498	0.07888165	0.46535235	0.45427102
0	407684	STUDY	0.00261136	0.0615034	0.40939963	0.52648561
0	407750	STUDY	0.8213982	0.02394571	0.07734234	0.07731375
0	407754	STUDY	0.00177395	0.06985555	0.39423259	0.53413791
0	407825	STUDY	0.01161959	0.06220948	0.5012242	0.42494672
0	407885	STUDY	7.4e-07	0.06270232	0.39029712	0.54699981
0	407894	STUDY	0.00507338	0.07521649	0.40077234	0.51893779
0	407919	STUDY	0.0036199	0.06139644	0.33824596	0.59673769
0	407951	STUDY	0.00864009	0.06222474	0.38180995	0.54732522
0	407957	STUDY	0.00122526	0.07245473	0.38226783	0.54405218
0	408017	STUDY	0.79459749	0.02616221	0.12603131	0.05320899
0	408038	STUDY	0.00030311	0.05821212	0.40157935	0.53990542
0	408057	STUDY	8.15e-06	0.06238618	0.40536956	0.53223611
0	408072	STUDY	0.0028556	0.05936457	0.47121888	0.46656095
0	408074	STUDY	0.00603853	0.07745635	0.34198188	0.57452323
0	408083	STUDY	0.00449064	0.04529398	0.35013746	0.60007792
0	408227	STUDY	0.00132877	0.05740891	0.40783364	0.53342868
0	408232	STUDY	0.0097545	0.06814815	0.45049448	0.47160287
0	408234	STUDY	0.84397268	0.02080444	0.07928354	0.05593934
0	408240	STUDY	0.00016116	0.07250187	0.60098448	0.32635249
0	408293	STUDY	0.01204956	0.06371087	0.50541495	0.41882461
0	408337	STUDY	7.5e-07	0.06852205	0.3868947	0.54458251
0	408444	STUDY	7.4e-07	0.0787424	0.26718938	0.65406747
0	408496	STUDY	7.5e-07	0.06848333	0.47189136	0.45962456
0	408516	STUDY	0.00066414	0.05549645	0.46699789	0.47684152
0	408561	STUDY	0.81306144	0.02369564	0.06819413	0.09504879
0	408594	STUDY	0.00259613	0.06374592	0.4757685	0.45788946
0	408600	STUDY	0.00061501	0.06982092	0.30378836	0.62577571
0	408704	STUDY	0.00101877	0.06392867	0.4930532	0.44199936
0	408767	STUDY	4.135e-05	0.06307977	0.42058654	0.51629234
0	408769	STUDY	0.88459573	0.03996799	0.03832674	0.03710955
0	408829	STUDY	0.00270044	0.065932	0.45070351	0.48066405
0	408856	STUDY	0.0001503	0.07694281	0.28852083	0.63438606
0	408882	STUDY	0.00062623	0.08198602	0.32930783	0.58807993
0	408914	STUDY	0.0011057	0.06311503	0.49654812	0.43923114
0	408919	STUDY	0.00471203	0.05574607	0.51272508	0.42681681
0	408948	STUDY	0.86301412	0.04882518	0.06560994	0.02255076
0	408969	STUDY	0.00047965	0.06487709	0.41881996	0.5158233
0	409070	STUDY	0.00079996	0.05573792	0.49460495	0.44885717
0	409087	STUDY	0.00478895	0.07295384	0.42887502	0.49338219
0	409100	STUDY	0.78047663	0.02079189	0.10033669	0.09839478
0	409187	STUDY	0.0082114	0.05377213	0.46218026	0.4758362
0	409272	STUDY	7.4e-07	0.0608737	0.38787975	0.5512458
0	409296	STUDY	0.00181302	0.06366252	0.41304642	0.52147804
0	409322	STUDY	0.04455449	0.0664261	0.71818835	0.17083106
0	409392	STUDY	0.00232451	0.06285699	0.37220936	0.56260914
0	409417	STUDY	7.5e-07	0.07218938	0.33020875	0.59760112
0	409462	STUDY	0.00022958	0.07209479	0.48701159	0.44066405
0	409463	STUDY	7.4e-07	0.06242108	0.25847138	0.6791068
0	409470	STUDY	0.04127949	0.07184993	0.6998289	0.18704168
0	409537	STUDY	0.0016601	0.06986595	0.26788409	0.66058986
0	409558	STUDY	0.95278112	0.01640465	0.01305742	0.01775681
0	409562	STUDY	0.00222033	0.07325278	0.4052425	0.51928439
0	409603	STUDY	0.00837768	0.06832963	0.49873581	0.42455688
0	409607	STUDY	0.00358721	0.05684134	0.48143596	0.45813549
0	409609	STUDY	0.00143982	0.06360599	0.42687428	0.50807991
0	409628	STUDY	0.8840254	0.03604841	0.04872602	0.03120017
0	409646	STUDY	0.00194873	0.06101904	0.53049197	0.40654026
0	409685	STUDY	0.04242551	0.08386961	0.16555958	0.70814531
0	409781	STUDY	0.74215628	0.03293001	0.11144565	0.11346807
0	409804	STUDY	0.00305067	0.05841699	0.45289818	0.48563415
0	409826	STUDY	0.00142811	0.07176258	0.38835289	0.53845642
0	409889	STUDY	0.00216462	0.05148573	0.46504561	0.48130404
0	409912	STUDY	3.196e-05	0.05121894	0.42400306	0.52474604
0	409916	STUDY	0.00208185	0.06519414	0.4823689	0.45035511
0	409937	STUDY	0.72678316	0.0174318	0.11958808	0.13619696
0	409947	STUDY	0.00581775	0.06351999	0.44998306	0.48067919
0	410100	STUDY	7.4e-07	0.09824838	0.34583876	0.55591212
0	410181	STUDY	0.77200633	0.02489335	0.12652398	0.07657634
0	410238	STUDY	0.01138025	0.07023121	0.40752567	0.51086287
0	410280	STUDY	0.00342189	0.06616211	0.3967534	0.5336626
0	410313	STUDY	4.063e-05	0.06115141	0.3960551	0.54275286
0	410333	STUDY	0.00547938	0.05900537	0.40165131	0.53386394
0	410441	STUDY	0.00688932	0.05668964	0.45724064	0.4791804
0	410448	STUDY	7.719e-05	0.17005925	0.63861767	0.19124589
0	410549	STUDY	0.01014654	0.06013769	0.42163514	0.50808064
0	410563	STUDY	0.00053027	0.06441562	0.38093025	0.55412387
0	410617	STUDY	0.00394391	0.05974216	0.47360033	0.46271359
0	410652	STUDY	0.00030066	0.06781815	0.34800349	0.5838777
0	410680	STUDY	0.0016048	0.06227475	0.40493646	0.53118399
0	410709	STUDY	0.77500254	0.01934229	0.09009275	0.11556242
0	410723	STUDY	0.00381617	0.06542043	0.35523594	0.57552746
0	410725	STUDY	0.00015858	0.04691035	0.48032193	0.47260914
0	410786	STUDY	0.74652917	0.02227554	0.0910892	0.1401061
0	410857	STUDY	0.00278561	0.06535993	0.50401853	0.42783593
0	410861	STUDY	0.0019326	0.06795555	0.45040385	0.47970799
0	410871	STUDY	0.01443265	0.06086828	0.59438706	0.33031201
0	410904	STUDY	7.4e-07	0.07922935	0.31916798	0.60160193
0	410943	STUDY	7.5e-07	0.07021699	0.25758992	0.67219234
0	410960	STUDY	0.87409266	0.02712789	0.04389775	0.0548817
0	410987	STUDY	0.00272514	0.06582598	0.31973245	0.61171644
0	411077	STUDY	0.05484679	0.07602113	0.40535652	0.46377556
0	411100	STUDY	0.00834723	0.0678409	0.4492473	0.47456457
0	411165	STUDY	0.95230383	0.01627459	0.01592109	0.01550049
0	411185	STUDY	0.0005186	0.07732477	0.32117762	0.60097901
0	411258	STUDY	0.00020337	0.06604469	0.48122639	0.45252554
0	411260	STUDY	7.4e-07	0.06252371	0.44528554	0.49219001
0	411311	STUDY	0.00043311	0.14695044	0.20995408	0.64266237
0	411340	STUDY	0.88006236	0.01906791	0.05823622	0.04263351
0	411413	STUDY	0.74294097	0.0300448	0.12816584	0.09884838
0	411467	STUDY	7.4e-07	0.0645606	0.4696482	0.46579045
0	411476	STUDY	0.00271535	0.05534079	0.56828446	0.37365939
0	411482	STUDY	0.00227212	0.05719305	0.45170828	0.48882655
0	411558	STUDY	1.09e-06	0.04970952	0.47418887	0.47610051
0	411616	STUDY	0.92831996	0.0211745	0.02260783	0.0278977
0	411663	STUDY	0.01612077	0.06572899	0.35483709	0.56331316
0	411690	STUDY	2.016e-05	0.07854472	0.38961157	0.53182355
0	411765	STUDY	0.00137387	0.05931376	0.45270013	0.48661224
0	411791	STUDY	2.04e-06	0.0593275	0.37137786	0.5692926
0	411801	STUDY	0.00071237	0.06275184	0.43262022	0.50391557
0	411858	STUDY	0.81856413	0.03023474	0.10427095	0.04693017
0	411872	STUDY	0.00012659	0.06483644	0.30442522	0.63061174
0	411900	STUDY	0.79539814	0.02873706	0.08828653	0.08757827
0	411962	STUDY	0.00024023	0.07191513	0.39604342	0.53180123
0	412064	STUDY	0.00423395	0.05487076	0.48232776	0.45856753
0	412067	STUDY	0.00216975	0.05630553	0.48035697	0.46116775
0	412137	STUDY	0.0139817	0.06439373	0.40305436	0.5185702
0	412182	STUDY	0.02344273	0.06500989	0.49593783	0.41560955
0	412195	STUDY	3.241e-05	0.06415974	0.40259313	0.53321472
0	412212	STUDY	0.00452856	0.06435798	0.44615546	0.484958
0	412254	STUDY	0.00268797	0.05638685	0.41030525	0.53061994
0	412277	STUDY	0.83306107	0.02930854	0.07864528	0.05898511
0	412338	STUDY	0.8809453	0.01436144	0.05421734	0.05047593
0	412392	STUDY	0.00995172	0.07260082	0.44885004	0.46859741
0	412393	STUDY	0.00278332	0.06432848	0.42429561	0.50859259
0	412545	STUDY	0.01789405	0.05512018	0.42517945	0.50180632
0	412667	STUDY	7.4e-07	0.07046602	0.48691756	0.44261568
0	412671	STUDY	0.89281554	0.04067173	0.02714195	0.03937078
0	412673	STUDY	7.4e-07	0.0687347	0.4477892	0.48347535
0	412706	STUDY	0.92456186	0.0184738	0.03100975	0.02595459
0	412714	STUDY	0.0275714	0.0815471	0.26577532	0.62510618
0	412796	STUDY	0.85348905	0.01596077	0.07888691	0.05166327
0	412820	STUDY	0.61880027	0.04107695	0.14499354	0.19512924
0	412836	STUDY	0.00259236	0.0480515	0.4750831	0.47427304
0	412838	STUDY	0.0212329	0.06349009	0.38539466	0.52988234
0	412865	STUDY	0.94374227	0.01646065	0.01905291	0.02074416
0	412879	STUDY	0.00213061	0.07193128	0.42310489	0.50283322
0	412994	STUDY	0.9065896	0.02069219	0.03286833	0.03984987
0	413050	STUDY	0.0080432	0.05746847	0.50980643	0.42468189
0	413066	STUDY	0.78912673	0.03692926	0.0825992	0.09134482
0	413095	STUDY	0.00034258	0.06266814	0.26949946	0.66748983
0	413149	STUDY	0.10261198	0.07442118	0.18892849	0.63403835
0	413171	STUDY	0.00668563	0.04800355	0.43711593	0.50819489
0	413196	STUDY	0.00476237	0.06533846	0.35517294	0.57472623
0	413197	STUDY	0.00263853	0.07650114	0.44548504	0.47537528
0	413209	STUDY	7.5e-07	0.12962069	0.2321791	0.63819946
0	413241	STUDY	0.00058844	0.05555633	0.42316855	0.52068668
0	413284	STUDY	7.4e-07	0.05226075	0.41659114	0.53114737
0	413320	STUDY	0.00043321	0.06193656	0.35583681	0.58179342
0	413352	STUDY	0.8146397	0.03164552	0.06029052	0.09342427
0	413424	STUDY	0.8283472	0.04072181	0.06810974	0.06282125
0	413441	STUDY	0.0009581	0.05582005	0.37349788	0.56972397
0	413452	STUDY	0.00210924	0.05838106	0.42071898	0.51879071
0	413500	STUDY	0.00287391	0.06525613	0.51767015	0.41419981
0	413543	STUDY	0.00949271	0.07277166	0.39254856	0.52518707
0	413574	STUDY	0.78584288	0.01363438	0.10522586	0.09529688
0	413588	STUDY	0.88993326	0.03277427	0.04152691	0.03576556
0	413611	STUDY	7.4e-07	0.06189755	0.47093193	0.46716977
0	413703	STUDY	0.00110153	0.07862116	0.42542296	0.49485435
0	413720	STUDY	0.817021	0.0405518	0.09470273	0.04772447
0	413782	STUDY	7.4e-07	0.0694412	0.47096341	0.45959464
0	413854	STUDY	0.83475058	0.0140723	0.078789	0.07238812
0	413893	STUDY	0.00028605	0.08624312	0.39789815	0.51557268
0	413929	STUDY	7.5e-07	0.06624724	0.44454827	0.48920375
0	413930	STUDY	0.00517066	0.07652373	0.50253707	0.41576854
0	413964	STUDY	0.74218451	0.04550461	0.12406101	0.08824987
0	413987	STUDY	0.96787835	0.02089569	0.00737622	0.00384974
0	414045	STUDY	0.78512233	0.02813955	0.09925855	0.08747957
0	414054	STUDY	0.00690249	0.06389974	0.39588728	0.53331049
0	414071	STUDY	0.97102265	0.01753145	0.00587582	0.00557008
0	414072	STUDY	7.4e-07	0.07208793	0.24503588	0.68287545
0	414087	STUDY	0.00031967	0.06917496	0.41474784	0.51575753
0	414094	STUDY	0.00812426	0.07333822	0.39806253	0.520475
0	414110	STUDY	0.91441829	0.01593706	0.03681879	0.03282586
0	414142	STUDY	0.75635909	0.0412187	0.10956475	0.09285746
0	414173	STUDY	0.00143478	0.07309856	0.32539282	0.60007384
0	414197	STUDY	0.0006812	0.05044277	0.45579344	0.49308259
0	414201	STUDY	0.90267347	0.00984377	0.03194843	0.05553433
0	414205	STUDY	0.0077186	0.05791896	0.48779859	0.44656384
0	414234	STUDY	0.00018483	0.07008583	0.44300407	0.48672527
0	414318	STUDY	0.00322736	0.06905296	0.43374367	0.49397601
0	414348	STUDY	0.91673413	0.0296052	0.0265581	0.02710257
0	414373	STUDY	5.445e-05	0.07675429	0.44381743	0.47937383
0	414483	STUDY	0.80166108	0.02858672	0.09493512	0.07481708
0	414501	STUDY	0.00567673	0.07189774	0.4879697	0.43445582
0	414505	STUDY	0.04161707	0.06795261	0.14916181	0.7412685
0	414510	STUDY	0.00293685	0.05514338	0.41004403	0.53187574
0	414520	STUDY	0.00084421	0.06554526	0.34219668	0.59141385
0	414646	STUDY	0.80137173	0.03755757	0.083143	0.07792771
0	414651	STUDY	0.01851077	0.06280322	0.57080964	0.34787637
0	414666	STUDY	7.4e-07	0.06944653	0.42856833	0.5019844
0	414692	STUDY	0.00160962	0.07563007	0.49000164	0.43275867
0	414727	STUDY	7.4e-07	0.06702115	0.33452154	0.59845657
0	414766	STUDY	0.0027397	0.06376494	0.43992279	0.49357258
0	414779	STUDY	0.00193713	0.06250607	0.41709229	0.51846451
0	414806	STUDY	0.00401052	0.06672251	0.31368883	0.61557814
0	414837	STUDY	0.00042144	0.05912556	0.38081257	0.55964043
0	414850	STUDY	0.00081417	0.06259094	0.45706803	0.47952686
0	414872	STUDY	0.01321378	0.06605591	0.44973497	0.47099535
0	414998	STUDY	0.00144569	0.05423393	0.49061776	0.45370262
0	415056	STUDY	7.4e-07	0.05155512	0.44598802	0.50245612
0	415124	STUDY	0.00152973	0.07435116	0.37351077	0.55060834
0	415188	STUDY	7.4e-07	0.0646997	0.37710535	0.5581942
0	415265	STUDY	7.4e-07	0.07641206	0.48991691	0.43367029
0	415352	STUDY	0.00702992	0.04567509	0.47687226	0.47042272
0	415371	STUDY	0.03579713	0.07433099	0.77501248	0.1148594
0	415429	STUDY	0.00508935	0.067634	0.44085006	0.48642659
0	415434	STUDY	7.4e-07	0.0742616	0.40831356	0.51742409
0	415518	STUDY	2.28e-05	0.08112303	0.33835514	0.58049903
0	415557	STUDY	0.00557356	0.06136294	0.4192712	0.51379229
0	415652	STUDY	0.00043925	0.06910941	0.47237803	0.45807331
0	415655	STUDY	0.00018806	0.06924049	0.39411512	0.53645632
0	415680	STUDY	0.00046379	0.06502369	0.40596822	0.52854429
0	415743	STUDY	0.00023851	0.04076514	0.45456527	0.50443108
0	415768	STUDY	0.83340129	0.02116415	0.06368005	0.08175451
0	415793	STUDY	0.00462006	0.06589972	0.4966273	0.43285292
0	415823	STUDY	0.00424652	0.05561376	0.54505695	0.39508276
0	415981	STUDY	0.76229346	0.02326738	0.10583846	0.10860071
0	415986	STUDY	0.00515402	0.05641796	0.43686622	0.5015618
0	415995	STUDY	0.00177538	0.07253612	0.25015622	0.67553229
0	416047	STUDY	8.26e-06	0.07261096	0.43359522	0.49378555
0	416073	STUDY	0.01169847	0.05266692	0.43637012	0.49926448
0	416108	STUDY	0.94353296	0.01610992	0.01957144	0.02078568
0	416139	STUDY	0.01423634	0.06485854	0.43494941	0.4859557
0	416175	STUDY	0.73988501	0.03257069	0.13974857	0.08779574
0	416215	STUDY	0.00061569	0.0820711	0.33689614	0.58041707
0	416283	STUDY	0.00449528	0.07434885	0.46147244	0.45968343
0	416322	STUDY	0.0030114	0.05346097	0.38032346	0.56320417
0	416354	STUDY	0.00039312	0.0586498	0.57987169	0.36108538
0	416492	STUDY	0.91287374	0.01012247	0.03728839	0.0397154
0	416507	STUDY	7.4e-07	0.07147943	0.43736228	0.49115755
0	416537	STUDY	0.00059559	0.06844874	0.4632177	0.46773797
0	416595	STUDY	0.00596998	0.05920391	0.50607739	0.42874871
0	416622	STUDY	7.4e-07	0.08282183	0.29900181	0.61817561
0	416656	STUDY	0.00137338	0.06088644	0.59018718	0.347553
0	416743	STUDY	0.00126895	0.05913105	0.45518849	0.48441151
0	416750	STUDY	1.782e-05	0.04978643	0.42919108	0.52100467
0	416805	STUDY	0.0012317	0.05947509	0.45525769	0.48403551
0	416839	STUDY	0.02917618	0.07247297	0.56547475	0.33287611
0	416854	STUDY	7.5e-07	0.09364888	0.36260625	0.54374412
0	416888	STUDY	0.01183775	0.06679848	0.37262564	0.54873813
0	416908	STUDY	0.00117988	0.0594549	0.46048423	0.47888098
0	416921	STUDY	0.00030942	0.05774444	0.45971993	0.48222622
0	416953	STUDY	0.00777324	0.0587843	0.31256041	0.62088205
0	417039	STUDY	0.00339983	0.07342777	0.4059789	0.5171935
0	417053	STUDY	0.0099772	0.14093951	0.21713271	0.63195058
0	417060	STUDY	0.01790499	0.0642673	0.42991117	0.48791653
0	417125	STUDY	0.00246846	0.0573605	0.42050348	0.51966756
0	417152	STUDY	0.00134904	0.06999384	0.41088478	0.51777235
0	417165	STUDY	0.0030495	0.05671526	0.51225758	0.42797766
0	417177	STUDY	0.85059357	0.02032084	0.05341415	0.07567145
0	417182	STUDY	6.059e-05	0.06216675	0.36718977	0.57058289
0	417208	STUDY	0.62676845	0.04487215	0.04959495	0.27876445
0	417234	STUDY	0.00024166	0.0839262	0.39305588	0.52277626
0	417240	STUDY	0.00302247	0.09114712	0.38216408	0.52366634
0	417295	STUDY	0.0011065	0.05209613	0.44544811	0.50134926
0	417394	STUDY	4.038e-05	0.0681667	0.39892181	0.53287112
0	417446	STUDY	0.01094253	0.07421999	0.41487254	0.49996494
0	417471	STUDY	0.00672449	0.10058974	0.44525308	0.44743269
0	417563	STUDY	0.94961791	0.00710934	0.01577017	0.02750257
0	417602	STUDY	0.00098397	0.05858606	0.44806268	0.4923673
0	417666	STUDY	0.0043379	0.06111013	0.53527968	0.39927229
0	417679	STUDY	0.00294752	0.07531401	0.3428071	0.57893136
0	417686	STUDY	0.01475743	0.06300556	0.3540146	0.56822241
0	417708	STUDY	0.90739238	0.03656968	0.02796494	0.028073
0	417722	STUDY	0.01516079	0.07133899	0.35870203	0.55479819
0	417728	STUDY	0.00469771	0.04125642	0.51503215	0.43901372
0	417785	STUDY	0.91524222	0.02962568	0.03269413	0.02243796
0	417803	STUDY	0.00248451	0.06864921	0.39920866	0.52965762
0	417874	STUDY	0.00061667	0.05523299	0.35762175	0.5865286
0	417923	STUDY	0.87646302	0.02382771	0.06095887	0.0387504
0	417982	STUDY	0.00219271	0.07061533	0.34628861	0.58090335
0	418057	STUDY	0.00635855	0.0543044	0.50080696	0.43853009
0	418107	STUDY	7.4e-07	0.07467654	0.31538185	0.60994087
0	418121	STUDY	0.00794853	0.05774652	0.46830457	0.46600038
0	418154	STUDY	0.0032231	0.08551604	0.45904604	0.45221482
0	418239	STUDY	0.92817069	0.02631329	0.01876464	0.02675137
0	418251	STUDY	0.00021786	0.07119281	0.37087399	0.55771534
0	418327	STUDY	0.00377218	0.08215474	0.46493517	0.44913791
0	418363	STUDY	0.0103404	0.06252104	0.43838688	0.48875167
0	418483	STUDY	0.00057991	0.06410158	0.39552155	0.53979696
0	418552	STUDY	0.0037681	0.07738419	0.42911596	0.48973175
0	418580	STUDY	7.043e-05	0.06958549	0.40442048	0.5259236
0	418593	STUDY	0.04643006	0.07329455	0.72395445	0.15632093
0	418611	STUDY	0.00049415	0.05811138	0.46683166	0.47456281
0	418623	STUDY	0.94098203	0.01878145	0.02157461	0.01866191
0	418628	STUDY	0.00136998	0.04513602	0.41427588	0.53921813
0	418643	STUDY	0.00417622	0.05209599	0.40919594	0.53453185
0	418679	STUDY	2.454e-05	0.09440165	0.30672605	0.59884776
0	418743	STUDY	0.00034187	0.07685282	0.45384391	0.4689614
0	418759	STUDY	0.00204457	0.05519642	0.41529311	0.5274659
0	418836	STUDY	7.4e-07	0.06552956	0.55326914	0.38120056
0	418859	STUDY	0.00420399	0.07476008	0.44245209	0.47858383
0	418952	STUDY	9.727e-05	0.06795042	0.55295772	0.3789946
0	418978	STUDY	0.00017127	0.07460445	0.41520168	0.5100226
0	419083	STUDY	0.00085971	0.06890056	0.47386304	0.45637669
0	419186	STUDY	7.4e-07	0.06749215	0.3281075	0.60439961
0	419214	STUDY	0.933135	0.03879563	0.01781634	0.01025303
0	419219	STUDY	0.86771664	0.02327399	0.03580153	0.07320784
0	419351	STUDY	0.00382122	0.05902807	0.44007658	0.49707413
0	419356	STUDY	0.82984182	0.01634823	0.07699575	0.0768142
0	419367	STUDY	0.00229514	0.06337388	0.44247326	0.49185772
0	419431	STUDY	0.00985248	0.06945853	0.39711847	0.52357052
0	419483	STUDY	0.00337824	0.06430874	0.39543279	0.53688023
0	419499	STUDY	7.4e-07	0.05409548	0.42646427	0.51943951
0	419568	STUDY	0.00563779	0.05113477	0.59602644	0.347201
0	419574	STUDY	0.04930432	0.06591949	0.31027216	0.57450402
0	419629	STUDY	0.0079319	0.0617453	0.33702163	0.59330117
0	419722	STUDY	0.01353681	0.06635138	0.45729929	0.46281252
0	419732	STUDY	0.6920456	0.03536546	0.13904983	0.13353911
0	419781	STUDY	0.02021427	0.07602486	0.61196372	0.29179715
0	419800	STUDY	0.00010751	0.06916196	0.53396943	0.3967611
0	419829	STUDY	0.00122236	0.06505485	0.49811814	0.43560466
0	419956	STUDY	0.89623286	0.01727371	0.0434581	0.04303533
0	419972	STUDY	0.00099341	0.05008553	0.30487161	0.64404945
0	419973	STUDY	0.00618298	0.05835375	0.41697131	0.51849196
0	420039	STUDY	0.95651538	0.01310009	0.01670478	0.01367974
0	420103	STUDY	0.00446044	0.07265942	0.50009387	0.42278627
0	420143	STUDY	0.00139054	0.05986534	0.48895562	0.44978851
0	420219	STUDY	0.00065169	0.04334769	0.46373265	0.49226797
0	420249	STUDY	0.04306875	0.07012942	0.76575583	0.121046
0	420253	STUDY	0.00065824	0.08680323	0.46980845	0.44273008
0	420258	STUDY	0.00878096	0.06834905	0.48302863	0.43984136
0	420282	STUDY	0.00163581	0.06444581	0.35980743	0.57411095
0	420385	STUDY	0.04028092	0.07592991	0.19553755	0.68825161
0	420619	STUDY	7.4e-07	0.05981418	0.3311235	0.60906157
0	420621	STUDY	0.00022854	0.07037139	0.41252884	0.51687123
0	420696	STUDY	0.95530209	0.01895004	0.01309673	0.01265114
0	420862	STUDY	0.95413687	0.01100044	0.0183338	0.01652889
0	420901	STUDY	0.92781541	0.03142619	0.01812008	0.02263832
0	420932	STUDY	0.00452146	0.06642803	0.34173202	0.58731849
0	420977	STUDY	0.00146277	0.07145298	0.4294783	0.49760595
0	421036	STUDY	0.0020011	0.07512344	0.43789014	0.48498532
0	421056	STUDY	0.0393343	0.04784265	0.42902918	0.48379387
0	421076	STUDY	0.0097404	0.06919844	0.45338751	0.46767366
0	421119	STUDY	0.00344714	0.07339693	0.42608439	0.49707154
0	421167	STUDY	0.71760519	0.02875206	0.13155496	0.12208779
0	421170	STUDY	0.0043827	0.06069459	0.44075082	0.49417189
0	421245	STUDY	0.00403562	0.05820355	0.42637556	0.51138527
0	421335	STUDY	0.00234777	0.06172405	0.36359593	0.57233224
0	421434	STUDY	0.9342651	0.02039785	0.0263737	0.01896335
0	421506	STUDY	0.0001489	0.06452335	0.4499941	0.48533364
0	421603	STUDY	0.00015396	0.07248252	0.41349753	0.51386599
0	421642	STUDY	0.00241474	0.06279159	0.47311473	0.46167894
0	421649	STUDY	0.00843349	0.05317712	0.54290733	0.39548205
0	421694	STUDY	0.01176617	0.05296843	0.34570553	0.58955987
0	421701	STUDY	0.58516996	0.02752952	0.11934105	0.26795947
0	421713	STUDY	8.02e-05	0.07423218	0.46736358	0.45832404
0	421794	STUDY	7.4e-07	0.05890966	0.38917981	0.55190979
0	421801	STUDY	0.00101017	0.06400044	0.30524339	0.629746
0	421836	STUDY	0.00184104	0.06143094	0.45036516	0.48636286
0	421876	STUDY	0.00392197	0.06371069	0.48109202	0.45127532
0	421897	STUDY	0.86004928	0.02777314	0.05920025	0.05297732
0	421917	STUDY	0.84367023	0.02715295	0.06927211	0.05990471
0	421948	STUDY	0.00081246	0.05023353	0.35038778	0.59856623
0	422015	STUDY	0.00057141	0.06733112	0.38400099	0.54809648
0	422083	STUDY	0.76160471	0.03256916	0.1271093	0.07871683
0	422100	STUDY	0.89155031	0.02267389	0.0402423	0.0455335
0	422166	STUDY	0.90540541	0.03152616	0.0247961	0.03827233
0	422267	STUDY	0.02091836	0.08520312	0.38620478	0.50767374
0	422274	STUDY	6.273e-05	0.06209031	0.40215578	0.53569119
0	422275	STUDY	0.00273298	0.06599272	0.4506864	0.4805879
0	422292	STUDY	7.4e-07	0.05909387	0.51602641	0.42487897
0	422346	STUDY	0.00413249	0.05983712	0.3748104	0.56121999
0	422433	STUDY	0.00067621	0.06501064	0.46534493	0.46896822
0	422439	STUDY	0.00222609	0.05698638	0.40272616	0.53806137
0	422482	STUDY	0.87993876	0.0244844	0.04812669	0.04745015
0	422545	STUDY	0.84135426	0.02520638	0.07583881	0.05760055
0	422572	STUDY	0.00063097	0.07163496	0.39516558	0.53256849
0	422595	STUDY	0.59472327	0.02765128	0.08471456	0.29291089
0	422602	STUDY	0.78863509	0.0484571	0.10007261	0.0628352
0	422617	STUDY	6.552e-05	0.06147881	0.37931341	0.55914226
0	422629	STUDY	0.01155607	0.07170687	0.48906174	0.42767532
0	422663	STUDY	0.05278733	0.07136992	0.67905545	0.1967873
0	422690	STUDY	0.90355852	0.01443031	0.04226045	0.03975072
0	422744	STUDY	0.00322453	0.05542997	0.53963308	0.40171242
0	422797	STUDY	0.00317581	0.05758944	0.41785523	0.52137951
0	422823	STUDY	0.88401827	0.01566998	0.03401728	0.06629447
0	422837	STUDY	0.00259234	0.05564999	0.50425916	0.43749851
0	422906	STUDY	0.83869529	0.01786309	0.06600116	0.07744047
