FID	IID	SUPERPOP	AFR	EAS	AMR	EUR
0	NA18543	EAS	7.4e-07	0.99999777	7.4e-07	7.5e-07
0	NA18544	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18545	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18546	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18547	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18548	EAS	7.4e-07	0.99999776	7.5e-07	7.5e-07
0	NA18549	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18550	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18552	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18553	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18555	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18557	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	NA18558	EAS	7.4e-07	0.99999776	7.5e-07	7.5e-07
0	NA18559	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18560	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18561	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	NA18562	EAS	7.5e-07	0.99999777	7.4e-07	7.4e-07
0	NA18563	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18564	EAS	7.5e-07	0.99999777	7.4e-07	7.4e-07
0	NA18565	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18566	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18567	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18570	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18571	EAS	7.5e-07	0.99999776	7.5e-07	7.4e-07
0	NA18572	EAS	7.5e-07	0.99999777	7.4e-07	7.4e-07
0	NA18573	EAS	7.5e-07	0.99999776	7.4e-07	7.4e-07
0	NA18574	EAS	7.4e-07	0.99999777	7.4e-07	7.5e-07
0	NA18577	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18579	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18582	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18591	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18592	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18593	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18595	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18596	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18597	EAS	7.4e-07	0.99999777	7.4e-07	7.5e-07
0	NA18599	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18602	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18603	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18605	EAS	7.4e-07	0.99999776	7.5e-07	7.5e-07
0	NA18606	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18608	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18609	EAS	7.5e-07	0.99999777	7.4e-07	7.4e-07
0	NA18610	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18611	EAS	7.5e-07	0.99999777	7.4e-07	7.4e-07
0	NA18612	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18613	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18614	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18615	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18616	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18617	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18618	EAS	7.5e-07	0.99999776	7.5e-07	7.4e-07
0	NA18619	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18620	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	NA18621	EAS	7.5e-07	0.99999777	7.4e-07	7.4e-07
0	NA18622	EAS	7.4e-07	0.99999777	7.4e-07	7.5e-07
0	NA18623	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18624	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18625	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18626	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	NA18627	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18628	EAS	7.5e-07	0.99999776	7.4e-07	7.5e-07
0	NA18629	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18630	EAS	7.4e-07	0.99999777	7.4e-07	7.5e-07
0	NA18631	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18632	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18633	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18634	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18635	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18636	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18637	EAS	7.5e-07	0.99999776	7.4e-07	7.4e-07
0	NA18638	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18639	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18640	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18641	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18642	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	NA18643	EAS	7.4e-07	0.99999777	7.4e-07	7.5e-07
0	NA18644	EAS	7.4e-07	0.99999777	7.4e-07	7.5e-07
0	NA18645	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18646	EAS	7.4e-07	0.99999777	7.5e-07	7.5e-07
0	NA18647	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	NA18648	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	NA18740	EAS	7.5e-07	0.99999776	7.4e-07	7.5e-07
0	NA18745	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18747	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18748	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18749	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18757	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	NA18853	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18856	AFR	0.99999777	7.5e-07	7.4e-07	7.4e-07
0	NA18858	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18861	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18864	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18865	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18867	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18868	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18870	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18871	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18873	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18874	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18876	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18877	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18878	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18879	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18881	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18907	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18908	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18909	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18910	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18912	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18915	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18916	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18917	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18923	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18924	AFR	0.99999777	7.5e-07	7.4e-07	7.4e-07
0	NA18933	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18934	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA18939	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18940	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18941	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18942	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18943	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18944	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18945	EAS	7.4e-07	0.99999776	7.5e-07	7.5e-07
0	NA18946	EAS	7.5e-07	0.99999777	7.4e-07	7.4e-07
0	NA18947	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18948	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18949	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18950	EAS	7.4e-07	0.99999776	7.5e-07	7.5e-07
0	NA18951	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18952	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18953	EAS	7.4e-07	0.99999776	7.5e-07	7.5e-07
0	NA18954	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18956	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18957	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18959	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18960	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18961	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18962	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18963	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18964	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18965	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18966	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18967	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18968	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18969	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18970	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18971	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18972	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	NA18973	EAS	7.5e-07	0.99999775	7.5e-07	7.5e-07
0	NA18974	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18975	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18976	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18977	EAS	7.4e-07	0.99999776	7.5e-07	7.5e-07
0	NA18978	EAS	7.4e-07	0.99999777	7.4e-07	7.5e-07
0	NA18979	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18980	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18981	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18982	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18983	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18984	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	NA18985	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18986	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18987	EAS	7.4e-07	0.99999777	7.5e-07	7.5e-07
0	NA18988	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18989	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18990	EAS	7.4e-07	0.99999777	7.4e-07	7.5e-07
0	NA18991	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18992	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18993	EAS	7.5e-07	0.99999776	7.4e-07	7.5e-07
0	NA18994	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18995	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18997	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18998	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA18999	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19000	EAS	7.4e-07	0.99999777	7.5e-07	7.4e-07
0	NA19001	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19002	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19003	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19004	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19005	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19006	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19007	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19009	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19010	EAS	7.5e-07	0.99999776	7.4e-07	7.4e-07
0	NA19011	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19012	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19017	AFR	0.97499991	0.02222588	0.00207265	0.00070156
0	NA19019	AFR	0.957016	0.01594155	0.01842286	0.00861959
0	NA19020	AFR	0.95589961	0.01655089	0.01186753	0.01568197
0	NA19023	AFR	0.9721021	0.01918312	0.00388175	0.00483303
0	NA19024	AFR	0.95754181	0.02138951	0.00978743	0.01128124
0	NA19025	AFR	0.968895	0.01709272	0.00734064	0.00667164
0	NA19026	AFR	0.95948513	0.01693125	0.01375248	0.00983114
0	NA19027	AFR	0.93136715	0.01786647	0.03092786	0.01983851
0	NA19028	AFR	0.94767254	0.02014253	0.02028753	0.01189739
0	NA19030	AFR	0.96194807	0.02025069	0.00954114	0.0082601
0	NA19031	AFR	0.94593102	0.02495886	0.01618893	0.01292119
0	NA19035	AFR	0.95301865	0.0139787	0.02002336	0.0129793
0	NA19036	AFR	0.96600791	0.01155316	0.01625861	0.00618031
0	NA19037	AFR	0.9580464	0.02510919	0.00890232	0.00794209
0	NA19038	AFR	0.966654	0.01383534	0.01127474	0.00823592
0	NA19041	AFR	0.95142305	0.02904768	0.0109065	0.00862277
0	NA19042	AFR	0.94729177	0.01662089	0.01910449	0.01698285
0	NA19043	AFR	0.95475883	0.01921306	0.01562836	0.01039975
0	NA19054	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19055	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19056	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19057	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19058	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19059	EAS	7.4e-07	0.99999777	7.5e-07	7.5e-07
0	NA19060	EAS	7.5e-07	0.99999777	7.4e-07	7.4e-07
0	NA19062	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19063	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19064	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19065	EAS	7.4e-07	0.99999777	7.5e-07	7.4e-07
0	NA19066	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19067	EAS	7.4e-07	0.99999777	7.5e-07	7.5e-07
0	NA19068	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19070	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19072	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19074	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19075	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19076	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19077	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19078	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19079	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19080	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	NA19081	EAS	7.4e-07	0.99999777	7.4e-07	7.5e-07
0	NA19082	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19083	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19084	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19085	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19086	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19087	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19088	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19089	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19090	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19091	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	NA19092	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19093	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19095	AFR	0.99999776	7.5e-07	7.5e-07	7.4e-07
0	NA19096	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19098	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19099	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19102	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19107	AFR	0.99999777	7.4e-07	7.5e-07	7.4e-07
0	NA19108	AFR	0.99999777	7.5e-07	7.4e-07	7.4e-07
0	NA19113	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19114	AFR	0.99999777	7.5e-07	7.4e-07	7.4e-07
0	NA19116	AFR	0.99999778	7.4e-07	7.4e-07	7.4e-07
0	NA19117	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19118	AFR	0.99109496	0.00091295	0.00548166	0.00251042
0	NA19119	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19121	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19129	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19130	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19131	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19137	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19138	AFR	0.99999776	7.5e-07	7.5e-07	7.4e-07
0	NA19141	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19143	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19144	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19146	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19147	AFR	0.99999777	7.5e-07	7.4e-07	7.4e-07
0	NA19149	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19152	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19153	AFR	0.99999776	7.5e-07	7.5e-07	7.5e-07
0	NA19159	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19160	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19171	AFR	0.99999776	7.5e-07	7.5e-07	7.5e-07
0	NA19172	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19175	AFR	0.99999777	7.5e-07	7.4e-07	7.4e-07
0	NA19184	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19185	AFR	0.99999776	7.5e-07	7.5e-07	7.5e-07
0	NA19189	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19190	AFR	0.99999776	7.5e-07	7.5e-07	7.5e-07
0	NA19197	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19198	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19200	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19201	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19204	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19206	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19207	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19209	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19210	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19213	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19214	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19222	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19223	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19225	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19235	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19236	AFR	0.99999776	7.5e-07	7.5e-07	7.5e-07
0	NA19238	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19239	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19247	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19248	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19256	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19257	AFR	0.99999777	7.4e-07	7.4e-07	7.4e-07
0	NA19307	AFR	0.94943595	0.02155212	0.01450552	0.0145064
0	NA19308	AFR	0.95162408	0.02119752	0.0144073	0.0127711
0	NA19309	AFR	0.9564003	0.02502778	0.00974927	0.00882265
0	NA19310	AFR	0.96811301	0.02560043	0.0049604	0.00132617
0	NA19312	AFR	0.95710419	0.01988995	0.01307309	0.00993277
0	NA19314	AFR	0.93439992	0.02233907	0.02321948	0.02004154
0	NA19315	AFR	0.94298428	0.02163835	0.01950176	0.01587561
0	NA19316	AFR	0.94770679	0.02720236	0.01137649	0.01371436
0	NA19317	AFR	0.96519368	0.01905385	0.00879142	0.00696105
0	NA19318	AFR	0.97143584	0.01321686	0.00781847	0.00752883
0	NA19319	AFR	0.95667339	0.01879974	0.01456134	0.00996553
0	NA19320	AFR	0.96458033	0.0137723	0.01579754	0.00584983
0	NA19321	AFR	0.95145188	0.02705727	0.01544343	0.00604741
0	NA19323	AFR	0.9338771	0.02690369	0.02529185	0.01392735
0	NA19324	AFR	0.95855781	0.01741028	0.01337893	0.01065298
0	NA19327	AFR	0.9391722	0.02746956	0.01927189	0.01408636
0	NA19328	AFR	0.9584563	0.01844999	0.0121006	0.01099311
0	NA19331	AFR	0.95728885	0.01614285	0.01980218	0.00676612
0	NA19332	AFR	0.95340518	0.02059779	0.01173175	0.01426528
0	NA19334	AFR	0.95339491	0.02074106	0.01905096	0.00681307
0	NA19338	AFR	0.9577595	0.01675658	0.01600136	0.00948257
0	NA19346	AFR	0.95508649	0.02108715	0.01769724	0.00612912
0	NA19347	AFR	0.95768812	0.01837061	0.01482742	0.00911385
0	NA19350	AFR	0.94817299	0.02820272	0.01428233	0.00934196
0	NA19351	AFR	0.96468427	0.01752994	0.00818399	0.00960181
0	NA19355	AFR	0.95304535	0.02233505	0.01112908	0.01349052
0	NA19360	AFR	0.95708994	0.02589338	0.00868556	0.00833112
0	NA19372	AFR	0.9652453	0.01853875	0.01037754	0.00583841
0	NA19374	AFR	0.94516099	0.02187337	0.02345214	0.00951349
0	NA19375	AFR	0.9433243	0.01969654	0.02660101	0.01037815
0	NA19376	AFR	0.96654134	0.01937044	0.00720224	0.00688598
0	NA19377	AFR	0.96357451	0.00844294	0.01525591	0.01272664
0	NA19378	AFR	0.95093211	0.0220219	0.01347075	0.01357525
0	NA19379	AFR	0.96411755	0.01217481	0.01520535	0.0085023
0	NA19380	AFR	0.93015967	0.02935676	0.02378545	0.01669811
0	NA19383	AFR	0.95194901	0.02221845	0.01662436	0.00920818
0	NA19384	AFR	0.98158821	0.01009318	0.0048751	0.00344351
0	NA19385	AFR	0.94570221	0.02090178	0.01666439	0.01673163
0	NA19390	AFR	0.94834724	0.02678516	0.01636289	0.00850471
0	NA19391	AFR	0.97066539	0.01874334	0.00558974	0.00500153
0	NA19393	AFR	0.96262389	0.01601509	0.01467763	0.00668338
0	NA19394	AFR	0.95585691	0.01751778	0.01595927	0.01066604
0	NA19395	AFR	0.94618477	0.02473239	0.0178565	0.01122633
0	NA19397	AFR	0.96463443	0.01996115	0.00848856	0.00691586
0	NA19399	AFR	0.97407628	0.01862709	0.00505679	0.00223985
0	NA19401	AFR	0.94275706	0.0272928	0.01888454	0.01106561
0	NA19403	AFR	0.93484898	0.02730341	0.02071059	0.01713702
0	NA19404	AFR	0.94968143	0.02217891	0.01587545	0.01226422
0	NA19428	AFR	0.9514154	0.01649054	0.01862909	0.01346497
0	NA19429	AFR	0.94878839	0.02970098	0.01244083	0.00906979
0	NA19430	AFR	0.95680322	0.02051193	0.01428711	0.00839775
0	NA19431	AFR	0.9616196	0.02542481	0.00867757	0.00427802
0	NA19434	AFR	0.95519759	0.02357405	0.01395415	0.00727421
0	NA19435	AFR	0.93957517	0.02817678	0.02137934	0.01086871
0	NA19436	AFR	0.95907235	0.02705251	0.00981377	0.00406137
0	NA19437	AFR	0.93394388	0.02482863	0.02733132	0.01389617
0	NA19438	AFR	0.97269976	0.01615845	0.00800862	0.00313318
0	NA19439	AFR	0.95582498	0.02882148	0.00909669	0.00625685
0	NA19440	AFR	0.95544594	0.01907047	0.01591681	0.00956678
0	NA19443	AFR	0.94148743	0.01915535	0.02343104	0.01592618
0	NA19445	AFR	0.95978905	0.02231141	0.01135624	0.00654329
0	NA19446	AFR	0.95850341	0.01772971	0.01186852	0.01189836
0	NA19448	AFR	0.95840469	0.0203743	0.01266708	0.00855393
0	NA19449	AFR	0.96267487	0.02711172	0.00724477	0.00296864
0	NA19451	AFR	0.9544302	0.01789192	0.0190039	0.00867398
0	NA19452	AFR	0.93805525	0.02023588	0.02307932	0.01862956
0	NA19454	AFR	0.96372995	0.0169068	0.01238486	0.00697839
0	NA19455	AFR	0.94597434	0.02284956	0.02082775	0.01034835
0	NA19456	AFR	0.96057403	0.02843875	0.00620479	0.00478243
0	NA19457	AFR	0.95752688	0.01911004	0.0128389	0.01052418
0	NA19461	AFR	0.95147616	0.01669741	0.02079165	0.01103478
0	NA19462	AFR	0.9735915	0.02052992	0.00367826	0.00220032
0	NA19463	AFR	0.94600495	0.02525175	0.02081033	0.00793296
0	NA19466	AFR	0.94645629	0.02468449	0.02210357	0.00675565
0	NA19467	AFR	0.9345019	0.0289303	0.02375512	0.01281269
0	NA19468	AFR	0.95255164	0.0233625	0.01492436	0.0091615
